date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions,bed_occupancy_rate,icu_utilization_rate,staff_to_patient_ratio,nurse_to_patient_ratio,resource_status,admissions,avg_wait_time,emergency_cases,avg_treatment_duration,readmission_rate,avg_cost,icu_required
2025-01-26,ICU,34,34,0,34,32,18,68,79.5,6,10,0,1,1.0,0.9411764705882353,2.53,2.0,Over-utilized,1.0,83.7,0.0,2.0,0.0,10546.95,0.0
2025-01-26,Cardiology,48,40,8,10,3,10,41,91.1,4,10,7,1,0.8333333333333334,0.3,1.27,1.02,Balanced,1.0,115.0,0.0,1.0,0.0,3657.2,1.0
2025-01-26,Orthopedics,44,36,8,2,1,10,30,100.3,6,9,1,4,0.8181818181818182,0.5,1.11,0.83,Balanced,4.0,103.55,1.0,2.0,0.0,4907.1075,0.0
2025-01-26,General Medicine,76,72,4,5,2,17,56,83.0,6,21,3,5,0.9473684210526315,0.4,1.01,0.78,Over-utilized,5.0,106.93999999999998,2.0,4.4,0.0,6917.348,0.0
2025-01-26,Neurology,36,32,4,5,0,14,24,93.0,10,6,5,2,0.8888888888888888,0.0,1.19,0.75,Over-utilized,2.0,105.85,0.0,2.0,0.0,5167.51,1.0
2025-01-26,Pediatrics,42,29,13,6,0,13,31,76.5,5,5,6,0,0.6904761904761905,0.0,1.52,1.07,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-26,Oncology,40,32,8,3,0,13,33,75.7,1,2,3,1,0.8,0.0,1.44,1.03,Balanced,1.0,136.9,0.0,4.0,0.0,7651.27,0.0
2025-01-26,Surgery,52,40,12,8,1,17,40,85.4,3,15,7,2,0.7692307692307693,0.125,1.42,1.0,Balanced,2.0,77.69999999999999,1.0,11.0,0.5,13018.47,0.0
2025-01-26,Maternity,46,31,15,4,0,15,41,72.0,1,4,4,0,0.6739130434782609,0.0,1.81,1.32,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,Emergency,58,58,0,8,3,21,58,96.4,11,29,5,4,1.0,0.375,1.36,1.0,Over-utilized,4.0,168.825,3.0,2.5,0.0,4942.5425,0.0
2025-01-27,ICU,34,34,0,34,32,19,63,87.8,1,12,0,2,1.0,0.9411764705882353,2.41,1.85,Over-utilized,2.0,64.85,0.0,7.5,0.0,14716.865,2.0
2025-01-27,Cardiology,48,38,10,10,3,11,34,85.5,9,19,7,1,0.7916666666666666,0.3,1.18,0.89,Balanced,1.0,68.8,0.0,3.0,0.0,5749.26,0.0
2025-01-27,Orthopedics,44,27,17,2,2,13,25,78.7,4,2,0,0,0.6136363636363636,1.0,1.41,0.93,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,General Medicine,76,64,12,5,1,21,43,76.3,1,15,4,3,0.8421052631578947,0.2,1.0,0.67,Balanced,3.0,143.03333333333333,1.0,3.6666666666666665,0.0,7103.163333333334,0.0
2025-01-27,Neurology,36,31,5,5,0,14,30,74.3,8,10,5,2,0.8611111111111112,0.0,1.42,0.97,Over-utilized,2.0,106.85,1.0,2.5,0.5,5366.61,0.0
2025-01-27,Pediatrics,42,26,16,6,0,9,28,77.5,1,0,6,1,0.6190476190476191,0.0,1.42,1.08,Under-utilized,1.0,74.5,0.0,1.0,0.0,4157.63,1.0
2025-01-27,Oncology,40,30,10,3,1,14,28,85.6,2,11,2,0,0.75,0.3333333333333333,1.4,0.93,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,Surgery,52,39,13,8,1,24,39,96.7,1,18,7,1,0.75,0.125,1.62,1.0,Balanced,1.0,117.2,0.0,7.0,0.0,9970.05,0.0
2025-01-27,Maternity,46,27,19,4,1,12,38,77.5,0,3,3,0,0.5869565217391305,0.25,1.85,1.41,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-28,Emergency,58,56,2,8,2,23,52,80.5,8,28,6,4,0.9655172413793104,0.25,1.34,0.93,Over-utilized,4.0,111.05,4.0,1.0,0.0,3794.3424999999997,0.0
2025-01-28,ICU,34,34,0,34,33,20,66,83.5,4,19,0,1,1.0,0.9705882352941176,2.53,1.94,Over-utilized,1.0,94.3,0.0,11.0,0.0,18675.2,1.0
2025-01-28,Cardiology,48,41,7,10,3,11,37,84.7,7,7,7,2,0.8541666666666666,0.3,1.17,0.9,Over-utilized,2.0,134.85,1.0,4.0,0.0,6468.895,1.0
2025-01-28,Orthopedics,44,29,15,2,0,13,30,77.9,2,3,2,1,0.6590909090909091,0.0,1.48,1.03,Balanced,1.0,55.7,1.0,1.0,0.0,4010.24,0.0
2025-01-28,General Medicine,76,61,15,5,2,18,56,90.1,4,16,3,1,0.8026315789473685,0.4,1.21,0.92,Balanced,1.0,181.5,0.0,1.0,0.0,5003.95,0.0
2025-01-28,Neurology,36,28,8,5,0,11,31,85.7,11,8,5,0,0.7777777777777778,0.0,1.5,1.11,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-28,Pediatrics,42,38,4,6,0,9,38,100.1,1,14,6,3,0.9047619047619048,0.0,1.24,1.0,Over-utilized,3.0,78.8,0.0,3.0,0.0,5745.099999999999,1.0
2025-01-28,Oncology,40,28,12,3,0,9,28,97.0,4,2,3,0,0.7,0.0,1.32,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-28,Surgery,52,50,2,8,2,19,40,94.8,3,5,6,3,0.9615384615384616,0.25,1.18,0.8,Over-utilized,3.0,150.20000000000002,1.0,4.333333333333333,0.0,6865.763333333333,0.0
2025-01-28,Maternity,46,28,18,4,0,15,31,65.9,0,0,4,1,0.6086956521739131,0.0,1.64,1.11,Under-utilized,1.0,57.3,1.0,1.0,0.0,3285.85,0.0
2025-01-29,Emergency,58,58,0,8,2,21,52,89.6,9,33,6,3,1.0,0.25,1.26,0.9,Over-utilized,3.0,131.06666666666666,2.0,2.0,0.0,4501.123333333333,0.0
2025-01-29,ICU,34,34,0,34,31,12,55,78.9,4,0,0,0,1.0,0.9117647058823529,1.97,1.62,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-29,Cardiology,48,31,17,10,2,15,37,67.7,4,7,8,0,0.6458333333333334,0.2,1.68,1.19,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-29,Orthopedics,44,31,13,2,0,11,32,93.3,6,1,2,2,0.7045454545454546,0.0,1.39,1.03,Balanced,2.0,108.2,0.0,3.5,0.0,6332.29,0.0
2025-01-29,General Medicine,76,61,15,5,0,14,47,91.4,5,22,5,0,0.8026315789473685,0.0,1.0,0.77,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-29,Neurology,36,27,9,5,0,13,20,64.4,8,12,5,2,0.75,0.0,1.22,0.74,Balanced,2.0,114.80000000000001,0.0,3.0,0.5,6522.51,0.0
2025-01-29,Pediatrics,42,29,13,6,0,12,35,80.3,1,6,6,0,0.6904761904761905,0.0,1.62,1.21,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-29,Oncology,40,30,10,3,0,12,27,75.1,4,3,3,0,0.75,0.0,1.3,0.9,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-29,Surgery,52,40,12,8,2,20,41,88.3,6,5,6,1,0.7692307692307693,0.25,1.52,1.02,Balanced,1.0,132.3,1.0,14.0,0.0,16811.43,0.0
2025-01-29,Maternity,46,25,21,4,0,11,37,68.7,2,4,4,0,0.5434782608695652,0.0,1.92,1.48,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-30,Emergency,58,53,5,8,3,21,54,95.7,7,23,5,2,0.9137931034482759,0.375,1.42,1.02,Over-utilized,2.0,88.85,2.0,2.0,0.0,4965.639999999999,0.0
2025-01-30,ICU,34,34,0,34,33,19,54,103.2,2,12,0,3,1.0,0.9705882352941176,2.15,1.59,Over-utilized,3.0,58.06666666666666,0.0,5.666666666666667,0.0,12738.233333333332,2.0
2025-01-30,Cardiology,48,38,10,10,4,15,28,85.1,6,13,6,3,0.7916666666666666,0.4,1.13,0.74,Balanced,3.0,81.96666666666667,1.0,1.6666666666666667,0.0,4206.1033333333335,1.0
2025-01-30,Orthopedics,44,32,12,2,0,11,23,80.6,9,8,2,2,0.7272727272727273,0.0,1.06,0.72,Balanced,2.0,201.9,1.0,11.5,0.0,14289.535,0.0
2025-01-30,General Medicine,76,67,9,5,0,18,45,86.7,4,14,5,1,0.881578947368421,0.0,0.94,0.67,Over-utilized,1.0,111.5,0.0,2.0,0.0,4617.94,0.0
2025-01-30,Neurology,36,30,6,5,1,12,31,82.6,10,12,4,0,0.8333333333333334,0.2,1.43,1.03,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-30,Pediatrics,42,32,10,6,3,15,38,83.4,0,3,3,0,0.7619047619047619,0.5,1.66,1.19,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-30,Oncology,40,30,10,3,0,11,34,72.4,2,6,3,1,0.75,0.0,1.5,1.13,Balanced,1.0,51.5,0.0,5.0,0.0,6980.85,0.0
2025-01-30,Surgery,52,47,5,8,3,19,42,84.5,8,21,5,3,0.9038461538461539,0.375,1.3,0.89,Over-utilized,3.0,82.2,1.0,3.3333333333333335,0.0,5943.656666666667,1.0
2025-01-30,Maternity,46,30,16,4,0,12,34,84.0,3,9,4,4,0.6521739130434783,0.0,1.53,1.13,Balanced,4.0,82.10000000000001,0.0,4.0,0.0,6721.705,1.0
2025-01-31,Emergency,58,58,0,8,3,20,52,105.4,11,29,5,2,1.0,0.375,1.24,0.9,Over-utilized,2.0,101.65,1.0,2.0,0.0,4301.51,0.0
2025-01-31,ICU,34,34,0,34,31,17,75,106.8,2,11,0,3,1.0,0.9117647058823529,2.71,2.21,Over-utilized,3.0,52.833333333333336,0.0,2.0,0.0,9855.153333333334,1.0
2025-01-31,Cardiology,48,37,11,10,2,14,38,87.8,8,15,8,2,0.7708333333333334,0.2,1.41,1.03,Balanced,2.0,71.65,0.0,7.5,0.0,11210.08,0.0
2025-01-31,Orthopedics,44,33,11,2,0,11,28,91.1,10,16,2,2,0.75,0.0,1.18,0.85,Balanced,2.0,93.95,0.0,1.5,0.0,4095.195,1.0
2025-01-31,General Medicine,76,64,12,5,0,18,48,88.1,4,11,5,1,0.8421052631578947,0.0,1.03,0.75,Balanced,1.0,92.2,0.0,4.0,0.0,6756.36,0.0
2025-01-31,Neurology,36,30,6,5,1,11,27,91.3,12,9,4,4,0.8333333333333334,0.2,1.27,0.9,Balanced,4.0,90.375,0.0,4.75,0.0,6988.6900000000005,0.0
2025-01-31,Pediatrics,42,33,9,6,3,14,31,81.9,4,10,3,2,0.7857142857142857,0.5,1.36,0.94,Balanced,2.0,71.94999999999999,1.0,5.0,0.5,7592.45,1.0
2025-01-31,Oncology,40,27,13,3,0,14,32,81.2,5,3,3,0,0.675,0.0,1.7,1.19,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-31,Surgery,52,43,9,8,4,16,44,82.8,2,16,4,1,0.8269230769230769,0.5,1.4,1.02,Balanced,1.0,91.5,0.0,4.0,0.0,5829.69,1.0
2025-01-31,Maternity,46,29,17,4,0,14,32,82.3,0,2,4,3,0.6304347826086957,0.0,1.59,1.1,Under-utilized,3.0,77.73333333333333,1.0,5.333333333333333,0.0,8749.156666666668,1.0
2025-02-01,Emergency,58,58,0,8,2,24,59,83.5,12,32,6,4,1.0,0.25,1.43,1.02,Over-utilized,4.0,141.375,4.0,2.5,0.0,5045.585,0.0
2025-02-01,ICU,34,34,0,34,30,19,69,97.6,0,9,1,0,1.0,0.8823529411764706,2.59,2.03,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,Cardiology,48,37,11,10,4,14,33,86.3,0,10,6,0,0.7708333333333334,0.4,1.27,0.89,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,Orthopedics,44,34,10,2,0,14,32,90.4,8,14,2,2,0.7727272727272727,0.0,1.35,0.94,Balanced,2.0,114.05,0.0,1.0,0.0,3482.495,0.0
2025-02-01,General Medicine,76,70,6,5,2,17,55,87.3,5,13,3,1,0.9210526315789473,0.4,1.03,0.79,Over-utilized,1.0,98.0,0.0,2.0,0.0,3827.1,0.0
2025-02-01,Neurology,36,27,9,5,1,10,28,83.0,10,9,4,1,0.75,0.2,1.41,1.04,Balanced,1.0,93.2,0.0,3.0,0.0,5782.21,0.0
2025-02-01,Pediatrics,42,32,10,6,1,10,38,89.4,5,3,5,2,0.7619047619047619,0.16666666666666666,1.5,1.19,Balanced,2.0,105.7,0.0,6.5,0.0,10355.365,0.0
2025-02-01,Oncology,40,31,9,3,0,14,30,83.7,4,4,3,0,0.775,0.0,1.42,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,Surgery,52,39,13,8,0,18,35,74.6,4,15,8,1,0.75,0.0,1.36,0.9,Balanced,1.0,100.4,0.0,1.0,0.0,4688.41,0.0
2025-02-01,Maternity,46,28,18,4,1,9,31,88.9,1,0,3,1,0.6086956521739131,0.25,1.43,1.11,Under-utilized,1.0,59.1,0.0,1.0,0.0,3215.61,0.0
2025-02-02,Emergency,58,58,0,8,2,22,57,98.4,15,29,6,5,1.0,0.25,1.36,0.98,Over-utilized,5.0,196.34,3.0,3.2,0.2,6551.312,0.0
2025-02-02,ICU,34,34,0,34,31,19,60,96.3,7,14,0,1,1.0,0.9117647058823529,2.32,1.76,Over-utilized,1.0,93.3,0.0,8.0,0.0,16628.49,0.0
2025-02-02,Cardiology,48,39,9,10,1,18,39,79.8,0,4,9,2,0.8125,0.1,1.46,1.0,Balanced,2.0,115.75,0.0,2.5,0.0,4702.34,0.0
2025-02-02,Orthopedics,44,31,13,2,0,12,29,104.9,8,3,2,1,0.7045454545454546,0.0,1.32,0.94,Balanced,1.0,98.8,0.0,1.0,0.0,3432.86,0.0
2025-02-02,General Medicine,76,72,4,5,0,18,51,109.0,6,20,5,4,0.9473684210526315,0.0,0.96,0.71,Over-utilized,4.0,112.375,0.0,5.5,0.0,7750.3125,1.0
2025-02-02,Neurology,36,30,6,5,0,14,30,82.2,13,11,5,0,0.8333333333333334,0.0,1.47,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,Pediatrics,42,32,10,6,2,11,31,97.3,5,11,4,2,0.7619047619047619,0.3333333333333333,1.31,0.97,Balanced,2.0,84.2,0.0,2.0,0.0,4835.1900000000005,0.0
2025-02-02,Oncology,40,27,13,3,1,13,36,74.3,0,0,2,4,0.675,0.3333333333333333,1.81,1.33,Balanced,4.0,74.55,2.0,5.25,0.25,7479.4675,0.0
2025-02-02,Surgery,52,38,14,8,1,17,45,84.5,3,13,7,0,0.7307692307692307,0.125,1.63,1.18,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,Maternity,46,29,17,4,0,14,39,78.5,0,5,4,1,0.6304347826086957,0.0,1.83,1.34,Under-utilized,1.0,72.2,0.0,1.0,0.0,4178.38,0.0
2025-02-03,Emergency,58,58,0,8,3,21,62,81.0,5,25,5,2,1.0,0.375,1.43,1.07,Over-utilized,2.0,108.1,1.0,5.5,0.5,8772.625,0.0
2025-02-03,ICU,34,30,4,34,31,19,62,94.4,5,7,0,0,0.8823529411764706,0.9117647058823529,2.7,2.07,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,Cardiology,48,42,6,10,4,16,36,89.2,4,10,6,2,0.875,0.4,1.24,0.86,Over-utilized,2.0,125.85,0.0,3.0,0.0,5701.53,1.0
2025-02-03,Orthopedics,44,27,17,2,0,8,25,84.6,5,12,2,1,0.6136363636363636,0.0,1.22,0.93,Under-utilized,1.0,89.9,0.0,2.0,0.0,5465.13,0.0
2025-02-03,General Medicine,76,58,18,5,0,17,52,81.2,5,14,5,4,0.7631578947368421,0.0,1.19,0.9,Balanced,4.0,142.075,0.0,3.0,0.0,5767.505,2.0
2025-02-03,Neurology,36,30,6,5,0,12,30,77.6,8,10,5,2,0.8333333333333334,0.0,1.4,1.0,Balanced,2.0,85.0,1.0,3.0,0.0,5554.875,0.0
2025-02-03,Pediatrics,42,31,11,6,1,16,34,66.4,0,1,5,3,0.7380952380952381,0.16666666666666666,1.61,1.1,Balanced,3.0,104.63333333333333,0.0,3.3333333333333335,0.3333333333333333,5760.47,0.0
2025-02-03,Oncology,40,30,10,3,0,11,39,97.6,8,3,3,1,0.75,0.0,1.67,1.3,Balanced,1.0,75.5,0.0,2.0,0.0,4625.88,0.0
2025-02-03,Surgery,52,45,7,8,2,17,37,88.9,3,15,6,0,0.8653846153846154,0.25,1.2,0.82,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,Maternity,46,31,15,4,2,14,31,72.7,3,9,2,0,0.6739130434782609,0.5,1.45,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,Emergency,58,55,3,8,2,22,52,93.5,9,33,6,2,0.9482758620689655,0.25,1.35,0.95,Over-utilized,2.0,143.65,2.0,1.5,0.5,4671.4349999999995,0.0
2025-02-04,ICU,34,31,3,34,30,17,61,84.2,4,15,1,0,0.9117647058823529,0.8823529411764706,2.52,1.97,Over-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,Cardiology,48,36,12,10,3,12,40,86.3,6,7,7,2,0.75,0.3,1.44,1.11,Balanced,2.0,109.9,0.0,9.0,0.0,11035.605,1.0
2025-02-04,Orthopedics,44,28,16,2,0,12,31,73.8,4,8,2,0,0.6363636363636364,0.0,1.54,1.11,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,General Medicine,76,64,12,5,0,24,52,86.3,7,12,5,3,0.8421052631578947,0.0,1.19,0.81,Balanced,3.0,90.03333333333335,0.0,2.0,0.0,4892.8966666666665,0.0
2025-02-04,Neurology,36,29,7,5,2,12,33,85.7,8,10,3,0,0.8055555555555556,0.4,1.55,1.14,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,Pediatrics,42,33,9,6,0,15,37,81.2,6,5,6,1,0.7857142857142857,0.0,1.58,1.12,Balanced,1.0,74.5,0.0,2.0,0.0,4652.78,0.0
2025-02-04,Oncology,40,27,13,3,2,12,29,90.3,2,0,1,1,0.675,0.6666666666666666,1.52,1.07,Balanced,1.0,29.0,1.0,3.0,0.0,5255.5,1.0
2025-02-04,Surgery,52,38,14,8,2,15,45,88.9,1,18,6,1,0.7307692307692307,0.25,1.58,1.18,Balanced,1.0,80.1,0.0,6.0,0.0,8231.25,0.0
2025-02-04,Maternity,46,34,12,4,0,15,37,81.9,2,7,4,1,0.7391304347826086,0.0,1.53,1.09,Balanced,1.0,106.9,0.0,4.0,0.0,5800.81,0.0
2025-02-05,Emergency,58,53,5,8,2,20,53,89.8,11,34,6,3,0.9137931034482759,0.25,1.38,1.0,Over-utilized,3.0,131.43333333333334,1.0,2.6666666666666665,0.3333333333333333,5624.38,0.0
2025-02-05,ICU,34,34,0,34,31,17,65,99.2,3,8,0,2,1.0,0.9117647058823529,2.41,1.91,Over-utilized,2.0,59.15,0.0,9.5,0.0,17190.91,2.0
2025-02-05,Cardiology,48,35,13,10,2,14,37,85.6,3,10,8,0,0.7291666666666666,0.2,1.46,1.06,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,Orthopedics,44,31,13,2,2,11,21,72.2,10,9,0,2,0.7045454545454546,1.0,1.03,0.68,Balanced,2.0,95.5,0.0,4.0,0.0,6321.555,0.0
2025-02-05,General Medicine,76,65,11,5,0,20,48,88.2,1,14,5,2,0.8552631578947368,0.0,1.05,0.74,Over-utilized,2.0,82.65,0.0,2.0,0.0,4312.405000000001,0.0
2025-02-05,Neurology,36,29,7,5,0,9,30,93.2,9,14,5,3,0.8055555555555556,0.0,1.34,1.03,Balanced,3.0,96.96666666666665,0.0,2.3333333333333335,0.0,5133.491666666667,1.0
2025-02-05,Pediatrics,42,32,10,6,0,15,31,86.9,3,5,6,2,0.7619047619047619,0.0,1.44,0.97,Balanced,2.0,89.05,0.0,3.0,0.0,5681.705,0.0
2025-02-05,Oncology,40,29,11,3,1,13,29,88.2,3,5,2,0,0.725,0.3333333333333333,1.45,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,Surgery,52,39,13,8,5,19,38,80.4,6,14,3,0,0.75,0.625,1.46,0.97,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,Maternity,46,30,16,4,1,13,32,84.8,0,0,3,1,0.6521739130434783,0.25,1.5,1.07,Balanced,1.0,68.3,0.0,9.0,0.0,10280.59,0.0
2025-02-06,Emergency,58,48,10,8,3,21,54,100.8,8,21,5,4,0.8275862068965517,0.375,1.56,1.12,Balanced,4.0,136.125,3.0,3.25,0.0,6084.52,0.0
2025-02-06,ICU,34,32,2,34,31,17,61,79.6,3,11,0,1,0.9411764705882353,0.9117647058823529,2.44,1.91,Over-utilized,1.0,54.8,0.0,7.0,0.0,15482.93,0.0
2025-02-06,Cardiology,48,37,11,10,3,14,34,93.4,2,9,7,0,0.7708333333333334,0.3,1.3,0.92,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,Orthopedics,44,34,10,2,1,16,37,78.7,6,1,1,2,0.7727272727272727,0.5,1.56,1.09,Balanced,2.0,80.25,1.0,1.5,0.0,4457.725,0.0
2025-02-06,General Medicine,76,60,16,5,2,18,57,107.2,3,12,3,2,0.7894736842105263,0.4,1.25,0.95,Balanced,2.0,88.0,0.0,5.0,0.0,8228.955,0.0
2025-02-06,Neurology,36,30,6,5,0,11,28,79.6,8,2,5,1,0.8333333333333334,0.0,1.3,0.93,Balanced,1.0,156.0,0.0,6.0,0.0,8530.31,0.0
2025-02-06,Pediatrics,42,35,7,6,1,11,36,82.2,5,6,5,0,0.8333333333333334,0.16666666666666666,1.34,1.03,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,Oncology,40,29,11,3,0,9,35,69.9,0,1,3,1,0.725,0.0,1.52,1.21,Balanced,1.0,110.6,0.0,12.0,1.0,13977.23,0.0
2025-02-06,Surgery,52,44,8,8,1,17,44,86.8,4,9,7,0,0.8461538461538461,0.125,1.39,1.0,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,Maternity,46,34,12,4,0,14,37,91.3,1,3,4,1,0.7391304347826086,0.0,1.5,1.09,Balanced,1.0,89.1,0.0,1.0,1.0,3720.16,0.0
2025-02-07,Emergency,58,58,0,8,0,23,60,83.9,9,31,8,3,1.0,0.0,1.43,1.03,Over-utilized,3.0,107.10000000000001,1.0,6.333333333333333,0.0,9307.873333333333,0.0
2025-02-07,ICU,34,34,0,34,31,17,56,91.6,2,13,0,2,1.0,0.9117647058823529,2.15,1.65,Over-utilized,2.0,74.85,0.0,3.5,0.5,10522.395,1.0
2025-02-07,Cardiology,48,39,9,10,4,16,39,87.2,7,11,6,3,0.8125,0.4,1.41,1.0,Balanced,3.0,106.2,0.0,7.666666666666667,0.0,10018.793333333333,0.0
2025-02-07,Orthopedics,44,32,12,2,0,13,27,72.5,7,0,2,1,0.7272727272727273,0.0,1.25,0.84,Balanced,1.0,138.3,0.0,4.0,1.0,6712.5,0.0
2025-02-07,General Medicine,76,67,9,5,0,22,52,76.3,6,22,5,3,0.881578947368421,0.0,1.1,0.78,Over-utilized,3.0,105.43333333333334,0.0,5.333333333333333,0.0,7433.349999999999,0.0
2025-02-07,Neurology,36,31,5,5,0,11,29,89.9,11,6,5,2,0.8611111111111112,0.0,1.29,0.94,Over-utilized,2.0,115.5,0.0,3.0,0.5,5236.83,0.0
2025-02-07,Pediatrics,42,31,11,6,0,15,37,87.4,3,10,6,2,0.7380952380952381,0.0,1.68,1.19,Balanced,2.0,108.5,0.0,4.5,0.0,6484.24,0.0
2025-02-07,Oncology,40,31,9,3,1,13,25,93.2,3,12,2,2,0.775,0.3333333333333333,1.23,0.81,Balanced,2.0,59.45,1.0,4.5,0.0,5977.67,0.0
2025-02-07,Surgery,52,51,1,8,3,19,39,92.7,7,19,5,6,0.9807692307692307,0.375,1.14,0.76,Over-utilized,6.0,108.96666666666665,0.0,3.1666666666666665,0.0,5995.655,2.0
2025-02-07,Maternity,46,29,17,4,0,14,36,74.0,0,0,4,1,0.6304347826086957,0.0,1.72,1.24,Under-utilized,1.0,64.8,0.0,1.0,0.0,3955.32,0.0
2025-02-08,Emergency,58,58,0,8,0,22,54,91.8,13,27,8,1,1.0,0.0,1.31,0.93,Over-utilized,1.0,271.3,1.0,8.0,0.0,10352.96,0.0
2025-02-08,ICU,34,34,0,34,29,18,72,81.1,4,11,2,1,1.0,0.8529411764705882,2.65,2.12,Over-utilized,1.0,115.5,0.0,10.0,0.0,19665.57,1.0
2025-02-08,Cardiology,48,38,10,10,3,14,36,81.8,4,18,7,2,0.7916666666666666,0.3,1.32,0.95,Balanced,2.0,159.9,0.0,12.0,0.5,12264.435000000001,1.0
2025-02-08,Orthopedics,44,33,11,2,0,12,29,75.9,7,4,2,1,0.75,0.0,1.24,0.88,Balanced,1.0,134.2,0.0,1.0,0.0,4417.76,0.0
2025-02-08,General Medicine,76,76,0,5,0,18,51,83.3,8,9,5,3,1.0,0.0,0.91,0.67,Over-utilized,3.0,101.5,2.0,3.6666666666666665,0.0,6040.806666666666,0.0
2025-02-08,Neurology,36,25,11,5,1,13,23,74.2,8,4,4,1,0.6944444444444444,0.2,1.44,0.92,Balanced,1.0,130.0,0.0,3.0,0.0,6308.35,0.0
2025-02-08,Pediatrics,42,31,11,6,0,10,36,84.8,3,4,6,2,0.7380952380952381,0.0,1.48,1.16,Balanced,2.0,64.3,0.0,1.5,0.0,4003.0950000000003,1.0
2025-02-08,Oncology,40,29,11,3,0,11,29,88.8,0,13,3,1,0.725,0.0,1.38,1.0,Balanced,1.0,129.7,0.0,8.0,0.0,10763.96,1.0
2025-02-08,Surgery,52,35,17,8,1,19,43,69.6,4,18,7,0,0.6730769230769231,0.125,1.77,1.23,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,Maternity,46,28,18,4,0,11,37,63.3,1,0,4,0,0.6086956521739131,0.0,1.71,1.32,Under-utilized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,Emergency,58,58,0,8,1,21,53,92.8,9,35,7,2,1.0,0.125,1.28,0.91,Over-utilized,2.0,145.35000000000002,1.0,3.0,0.0,5681.785,0.0
2025-02-09,ICU,34,34,0,34,32,18,59,95.2,3,10,0,1,1.0,0.9411764705882353,2.26,1.74,Over-utilized,1.0,139.1,0.0,35.0,0.0,14248.83,1.0
2025-02-09,Cardiology,48,34,14,10,2,13,38,80.6,6,15,8,0,0.7083333333333334,0.2,1.5,1.12,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,Orthopedics,44,31,13,2,0,13,29,83.1,5,8,2,0,0.7045454545454546,0.0,1.35,0.94,Balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,General Medicine,76,69,7,5,2,20,58,95.7,2,7,3,2,0.9078947368421053,0.4,1.13,0.84,Over-utilized,2.0,115.4,0.0,8.0,0.0,11825.005,1.0
2025-02-09,Neurology,36,26,10,5,0,13,33,84.4,7,4,5,2,0.7222222222222222,0.0,1.77,1.27,Balanced,2.0,121.75,0.0,5.0,0.0,9122.48,0.0
