date,department,bed_capacity,occupied_beds,available_beds,icu_capacity,icu_occupancy,doctors_allocated,nurses_allocated,equipment_utilization_pct,mri_usage,ct_usage,ventilator_available,daily_admissions
2025-03-20,Maternity,46,28,18,4,0,14,41,82.9,1,4,4,0
2025-03-21,Emergency,58,51,7,8,4,21,57,71.8,5,25,4,3
2025-03-21,ICU,34,32,2,34,30,17,63,91.5,2,15,1,1
2025-03-21,Cardiology,48,45,3,10,5,15,38,93.0,3,14,5,2
2025-03-21,Orthopedics,44,36,8,2,1,11,27,80.1,11,14,1,6
2025-03-21,General Medicine,76,56,20,5,3,17,47,67.1,6,11,2,3
2025-03-21,Neurology,36,35,1,5,0,8,22,90.9,11,13,5,5
2025-03-21,Pediatrics,42,32,10,6,0,11,29,91.1,2,4,6,0
2025-03-21,Oncology,40,27,13,3,0,10,31,84.0,5,0,3,0
2025-03-21,Surgery,52,47,5,8,0,19,50,87.3,6,21,8,4
2025-03-21,Maternity,46,25,21,4,0,12,38,92.2,1,5,4,0
2025-03-22,Emergency,58,58,0,8,1,23,55,82.7,11,37,7,2
2025-03-22,ICU,34,34,0,34,29,15,66,95.4,3,8,2,1
2025-03-22,Cardiology,48,37,11,10,3,17,35,96.1,3,15,7,2
2025-03-22,Orthopedics,44,34,10,2,0,16,31,85.5,9,5,2,1
2025-03-22,General Medicine,76,68,8,5,1,19,57,84.0,4,11,4,2
2025-03-22,Neurology,36,27,9,5,2,11,28,91.2,8,9,3,0
2025-03-22,Pediatrics,42,31,11,6,3,11,32,69.3,3,6,3,2
2025-03-22,Oncology,40,26,14,3,0,8,29,77.7,5,1,3,0
2025-03-22,Surgery,52,43,9,8,0,14,41,82.8,1,8,8,2
2025-03-22,Maternity,46,27,19,4,0,11,30,95.0,1,2,4,4
2025-03-23,Emergency,58,58,0,8,2,23,51,85.1,4,23,6,3
2025-03-23,ICU,34,34,0,34,33,14,64,101.3,7,11,0,1
2025-03-23,Cardiology,48,38,10,10,1,13,41,89.6,8,5,9,5
2025-03-23,Orthopedics,44,30,14,2,1,13,30,92.2,12,5,1,0
2025-03-23,General Medicine,76,75,1,5,2,20,56,92.1,7,21,3,6
2025-03-23,Neurology,36,31,5,5,1,11,32,92.3,9,9,4,1
2025-03-23,Pediatrics,42,26,16,6,2,15,39,78.0,1,4,4,1
2025-03-23,Oncology,40,31,9,3,3,9,38,71.2,2,8,0,0
2025-03-23,Surgery,52,40,12,8,3,19,43,65.7,3,8,5,3
2025-03-23,Maternity,46,27,19,4,0,12,41,78.3,0,0,4,1
2025-03-24,Emergency,58,58,0,8,3,21,49,98.2,13,38,5,5
2025-03-24,ICU,34,30,4,34,31,14,65,85.8,4,19,0,1
2025-03-24,Cardiology,48,41,7,10,1,13,39,86.2,1,15,9,5
2025-03-24,Orthopedics,44,31,13,2,1,9,28,96.1,11,0,1,3
2025-03-24,General Medicine,76,66,10,5,0,19,46,87.0,3,25,5,2
2025-03-24,Neurology,36,31,5,5,0,8,34,90.6,14,15,5,2
2025-03-24,Pediatrics,42,28,14,6,2,10,39,80.4,3,10,4,0
2025-03-24,Oncology,40,31,9,3,0,12,28,95.7,2,4,3,3
2025-03-24,Surgery,52,45,7,8,3,20,49,86.0,5,19,5,4
2025-03-24,Maternity,46,27,19,4,0,10,26,71.0,2,1,4,0
2025-03-25,Emergency,58,52,6,8,2,24,50,104.2,10,30,6,3
2025-03-25,ICU,34,34,0,34,29,17,66,90.0,2,16,2,1
2025-03-25,Cardiology,48,36,12,10,5,9,42,80.1,4,5,5,0
2025-03-25,Orthopedics,44,31,13,2,0,11,33,81.7,6,5,2,0
2025-03-25,General Medicine,76,65,11,5,0,20,52,95.8,5,15,5,2
2025-03-25,Neurology,36,30,6,5,1,12,28,84.1,11,23,4,3
2025-03-25,Pediatrics,42,25,17,6,1,12,27,77.2,1,7,5,1
2025-03-25,Oncology,40,31,9,3,0,12,29,101.1,2,9,3,2
2025-03-25,Surgery,52,38,14,8,3,19,39,80.5,4,9,5,0
2025-03-25,Maternity,46,29,17,4,0,12,39,82.7,1,4,4,2
2025-03-26,Emergency,58,55,3,8,3,22,55,100.1,7,33,5,4
2025-03-26,ICU,34,34,0,34,33,17,67,95.6,3,18,0,3
2025-03-26,Cardiology,48,37,11,10,2,13,33,92.0,5,16,8,1
2025-03-26,Orthopedics,44,32,12,2,1,9,27,88.1,8,2,1,0
2025-03-26,General Medicine,76,68,8,5,0,20,58,85.6,2,17,5,3
2025-03-26,Neurology,36,28,8,5,1,12,28,77.4,7,5,4,0
2025-03-26,Pediatrics,42,24,18,6,2,9,34,78.6,1,5,4,0
2025-03-26,Oncology,40,28,12,3,4,9,27,74.2,0,5,0,1
2025-03-26,Surgery,52,36,16,8,1,16,37,88.7,4,8,7,1
2025-03-26,Maternity,46,31,15,4,1,17,38,80.0,3,3,3,1
2025-03-27,Emergency,58,52,6,8,2,24,50,87.3,10,25,6,0
2025-03-27,ICU,34,34,0,34,29,17,60,85.5,3,15,2,0
2025-03-27,Cardiology,48,42,6,10,2,15,42,94.9,7,17,8,3
2025-03-27,Orthopedics,44,31,13,2,0,13,41,85.7,3,12,2,1
2025-03-27,General Medicine,76,64,12,5,0,18,44,93.8,8,17,5,2
2025-03-27,Neurology,36,28,8,5,0,11,31,70.1,10,6,5,1
2025-03-27,Pediatrics,42,32,10,6,0,14,31,87.7,8,11,6,1
2025-03-27,Oncology,40,26,14,3,0,9,32,85.3,2,4,3,0
2025-03-27,Surgery,52,45,7,8,3,17,45,94.0,4,11,5,3
2025-03-27,Maternity,46,27,19,4,0,11,31,88.7,2,3,4,0
2025-03-28,Emergency,58,57,1,8,0,23,51,90.7,11,34,8,1
2025-03-28,ICU,34,30,4,34,28,21,66,73.8,6,7,3,1
2025-03-28,Cardiology,48,39,9,10,2,15,37,97.9,7,9,8,2
2025-03-28,Orthopedics,44,35,9,2,0,14,29,80.4,7,9,2,3
2025-03-28,General Medicine,76,58,18,5,0,18,49,84.9,2,14,5,3
2025-03-28,Neurology,36,28,8,5,2,11,31,79.3,10,13,3,1
2025-03-28,Pediatrics,42,31,11,6,1,12,37,87.5,4,11,5,2
2025-03-28,Oncology,40,29,11,3,1,12,33,84.5,7,9,2,2
2025-03-28,Surgery,52,43,9,8,3,19,37,81.4,6,13,5,0
2025-03-28,Maternity,46,27,19,4,0,13,41,96.8,2,1,4,2
2025-03-29,Emergency,58,58,0,8,1,22,50,84.3,10,20,7,5
2025-03-29,ICU,34,34,0,34,30,18,54,93.7,4,10,1,1
2025-03-29,Cardiology,48,41,7,10,5,12,38,91.6,6,3,5,4
2025-03-29,Orthopedics,44,35,9,2,1,12,22,84.6,9,12,1,4
2025-03-29,General Medicine,76,73,3,5,0,20,56,91.0,4,14,5,4
2025-03-29,Neurology,36,25,11,5,0,12,36,79.4,7,9,5,1
2025-03-29,Pediatrics,42,29,13,6,0,12,30,93.8,4,14,6,3
2025-03-29,Oncology,40,26,14,3,0,11,34,78.1,0,8,3,0
2025-03-29,Surgery,52,38,14,8,3,19,44,81.4,1,18,5,0
2025-03-29,Maternity,46,32,14,4,0,14,31,73.0,2,0,4,1
2025-03-30,Emergency,58,58,0,8,3,18,45,111.7,11,33,5,6
2025-03-30,ICU,34,34,0,34,30,18,64,94.5,1,8,1,3
2025-03-30,Cardiology,48,33,15,10,2,19,33,79.2,4,11,8,0
2025-03-30,Orthopedics,44,31,13,2,1,17,30,71.0,7,14,1,2
2025-03-30,General Medicine,76,66,10,5,0,20,47,86.1,5,16,5,2
2025-03-30,Neurology,36,31,5,5,0,11,27,102.0,12,18,5,2
2025-03-30,Pediatrics,42,30,12,6,1,14,32,77.4,5,10,5,1
2025-03-30,Oncology,40,32,8,3,0,9,34,90.2,7,1,3,3
2025-03-30,Surgery,52,43,9,8,0,17,45,82.3,6,11,8,2
2025-03-30,Maternity,46,30,16,4,0,12,29,74.5,3,0,4,0
2025-03-31,Emergency,58,53,5,8,0,18,56,87.3,12,36,8,3
2025-03-31,ICU,34,32,2,34,31,18,61,92.4,4,20,0,4
2025-03-31,Cardiology,48,37,11,10,5,19,43,83.5,1,10,5,0
2025-03-31,Orthopedics,44,33,11,2,2,14,24,90.2,10,9,0,0
2025-03-31,General Medicine,76,59,17,5,1,20,48,83.0,6,13,4,2
2025-03-31,Neurology,36,30,6,5,2,13,29,70.2,11,11,3,2
2025-03-31,Pediatrics,42,30,12,6,1,15,41,88.0,3,10,5,2
2025-03-31,Oncology,40,31,9,3,0,11,37,87.6,0,8,3,1
2025-03-31,Surgery,52,44,8,8,4,18,48,93.4,3,5,4,2
2025-03-31,Maternity,46,28,18,4,1,13,37,88.7,0,7,3,0
2025-04-01,Emergency,58,53,5,8,0,25,46,78.2,6,34,8,7
2025-04-01,ICU,34,34,0,34,33,18,58,83.7,3,16,0,4
2025-04-01,Cardiology,48,42,6,10,1,17,43,86.9,7,13,9,1
2025-04-01,Orthopedics,44,29,15,2,0,10,30,73.1,2,9,2,1
2025-04-01,General Medicine,76,57,19,5,0,20,48,82.4,2,12,5,2
2025-04-01,Neurology,36,27,9,5,1,11,25,78.7,10,9,4,0
2025-04-01,Pediatrics,42,26,16,6,1,11,39,84.0,5,5,5,2
2025-04-01,Oncology,40,28,12,3,0,10,29,80.2,2,6,3,0
2025-04-01,Surgery,52,41,11,8,1,15,48,80.2,6,12,7,3
2025-04-01,Maternity,46,30,16,4,0,14,37,74.1,4,6,4,0
2025-04-02,Emergency,58,52,6,8,1,20,57,87.5,6,29,7,2
2025-04-02,ICU,34,29,5,34,33,20,68,93.9,5,14,0,0
2025-04-02,Cardiology,48,40,8,10,4,15,44,90.7,4,9,6,4
2025-04-02,Orthopedics,44,28,16,2,2,15,29,79.5,5,0,0,1
2025-04-02,General Medicine,76,63,13,5,1,21,54,87.9,4,12,4,2
2025-04-02,Neurology,36,30,6,5,1,11,23,91.9,10,9,4,1
2025-04-02,Pediatrics,42,32,10,6,0,10,31,94.2,7,8,6,6
2025-04-02,Oncology,40,29,11,3,0,9,31,75.2,2,4,3,0
2025-04-02,Surgery,52,39,13,8,4,20,38,75.9,3,12,4,1
2025-04-02,Maternity,46,28,18,4,1,15,38,82.5,1,3,3,1
2025-04-03,Emergency,58,55,3,8,5,22,55,88.7,8,29,3,2
2025-04-03,ICU,34,33,1,34,31,18,57,90.2,3,12,0,1
2025-04-03,Cardiology,48,35,13,10,2,18,33,82.0,5,6,8,1
2025-04-03,Orthopedics,44,34,10,2,0,14,31,100.3,8,7,2,4
2025-04-03,General Medicine,76,70,6,5,1,23,55,90.2,5,18,4,2
2025-04-03,Neurology,36,32,4,5,0,10,24,94.6,11,7,5,0
2025-04-03,Pediatrics,42,27,15,6,0,10,30,71.6,3,4,6,0
2025-04-03,Oncology,40,29,11,3,0,9,29,71.2,7,5,3,0
2025-04-03,Surgery,52,41,11,8,0,15,42,94.0,4,19,8,0
2025-04-03,Maternity,46,31,15,4,0,15,33,82.0,0,0,4,3
2025-04-04,Emergency,58,55,3,8,3,21,56,93.4,8,24,5,4
2025-04-04,ICU,34,31,3,34,31,16,60,76.2,4,4,0,0
2025-04-04,Cardiology,48,43,5,10,2,14,36,87.1,5,16,8,3
2025-04-04,Orthopedics,44,33,11,2,3,9,29,87.8,7,10,0,2
2025-04-04,General Medicine,76,65,11,5,0,18,52,97.5,5,16,5,8
2025-04-04,Neurology,36,30,6,5,1,13,28,98.9,12,9,4,3
2025-04-04,Pediatrics,42,27,15,6,0,12,30,82.6,3,7,6,3
2025-04-04,Oncology,40,30,10,3,0,11,31,86.0,4,11,3,1
2025-04-04,Surgery,52,46,6,8,4,16,40,99.9,4,18,4,3
2025-04-04,Maternity,46,29,17,4,2,14,32,89.9,1,0,2,2
2025-04-05,Emergency,58,57,1,8,2,25,56,73.8,8,24,6,2
2025-04-05,ICU,34,34,0,34,28,19,57,89.6,4,16,3,4
2025-04-05,Cardiology,48,35,13,10,4,17,41,92.6,4,15,6,0
2025-04-05,Orthopedics,44,31,13,2,2,15,23,76.0,8,10,0,1
2025-04-05,General Medicine,76,71,5,5,2,19,52,89.6,3,10,3,2
2025-04-05,Neurology,36,31,5,5,1,10,27,105.8,10,11,4,1
2025-04-05,Pediatrics,42,24,18,6,0,14,33,65.6,3,6,6,1
2025-04-05,Oncology,40,29,11,3,0,7,28,93.8,5,12,3,0
2025-04-05,Surgery,52,43,9,8,2,17,51,79.8,6,19,6,2
2025-04-05,Maternity,46,31,15,4,1,13,41,70.3,4,8,3,0
2025-04-06,Emergency,58,58,0,8,0,21,55,89.5,10,24,8,4
2025-04-06,ICU,34,33,1,34,31,19,58,96.1,4,12,0,0
2025-04-06,Cardiology,48,38,10,10,3,11,38,69.4,1,7,7,1
2025-04-06,Orthopedics,44,33,11,2,0,11,38,75.4,7,5,2,1
2025-04-06,General Medicine,76,68,8,5,0,21,56,114.3,5,10,5,1
2025-04-06,Neurology,36,30,6,5,0,9,27,65.8,11,15,5,1
2025-04-06,Pediatrics,42,30,12,6,0,12,34,75.1,3,11,6,2
2025-04-06,Oncology,40,31,9,3,0,13,31,87.5,6,11,3,1
2025-04-06,Surgery,52,42,10,8,0,19,37,84.7,4,6,8,1
2025-04-06,Maternity,46,28,18,4,0,13,38,80.1,0,0,4,2
2025-04-07,Emergency,58,52,6,8,2,24,50,81.9,11,33,6,4
2025-04-07,ICU,34,32,2,34,32,16,62,83.9,2,20,0,1
2025-04-07,Cardiology,48,39,9,10,0,15,41,84.5,9,10,10,1
2025-04-07,Orthopedics,44,35,9,2,0,13,37,98.3,7,13,2,0
2025-04-07,General Medicine,76,70,6,5,0,18,55,97.0,8,15,5,5
2025-04-07,Neurology,36,30,6,5,0,14,28,83.5,7,12,5,4
2025-04-07,Pediatrics,42,28,14,6,2,10,35,91.1,0,5,4,1
2025-04-07,Oncology,40,28,12,3,2,14,28,76.3,3,7,1,0
2025-04-07,Surgery,52,41,11,8,3,17,39,87.6,3,16,5,3
2025-04-07,Maternity,46,28,18,4,2,10,29,92.2,0,11,2,0
2025-04-08,Emergency,58,57,1,8,2,21,54,99.6,12,35,6,4
2025-04-08,ICU,34,33,1,34,29,17,74,88.7,5,15,2,3
2025-04-08,Cardiology,48,39,9,10,4,12,38,85.5,3,14,6,3
2025-04-08,Orthopedics,44,29,15,2,0,10,35,86.5,6,6,2,0
2025-04-08,General Medicine,76,69,7,5,2,23,52,90.8,4,20,3,4
2025-04-08,Neurology,36,29,7,5,0,11,25,95.8,9,9,5,1
2025-04-08,Pediatrics,42,35,7,6,0,12,37,94.5,5,7,6,4
2025-04-08,Oncology,40,32,8,3,0,12,21,93.2,7,3,3,0
2025-04-08,Surgery,52,43,9,8,1,19,40,87.1,4,10,7,1
2025-04-08,Maternity,46,27,19,4,1,11,32,78.4,4,7,3,0
2025-04-09,Emergency,58,49,9,8,3,21,52,90.7,8,27,5,3
2025-04-09,ICU,34,30,4,34,31,15,72,94.6,1,17,0,2
2025-04-09,Cardiology,48,38,10,10,0,17,28,83.4,5,13,10,1
2025-04-09,Orthopedics,44,34,10,2,0,7,28,88.0,7,5,2,2
2025-04-09,General Medicine,76,69,7,5,0,20,53,88.1,4,17,5,4
2025-04-09,Neurology,36,31,5,5,2,17,22,91.6,15,10,3,0
2025-04-09,Pediatrics,42,24,18,6,1,15,40,83.4,0,10,5,0
2025-04-09,Oncology,40,32,8,3,0,13,28,95.9,8,9,3,5
2025-04-09,Surgery,52,41,11,8,2,15,40,75.3,3,11,6,1
2025-04-09,Maternity,46,29,17,4,1,12,31,64.1,2,0,3,0
2025-04-10,Emergency,58,54,4,8,3,20,49,91.8,10,32,5,1
2025-04-10,ICU,34,30,4,34,32,16,57,74.3,5,13,0,1
2025-04-10,Cardiology,48,41,7,10,3,12,39,78.9,4,5,7,2
2025-04-10,Orthopedics,44,31,13,2,0,12,30,82.4,3,9,2,0
2025-04-10,General Medicine,76,59,17,5,1,19,57,80.8,0,11,4,0
2025-04-10,Neurology,36,33,3,5,0,14,28,96.9,12,12,5,1
2025-04-10,Pediatrics,42,30,12,6,1,15,41,96.0,4,3,5,2
2025-04-10,Oncology,40,32,8,3,1,9,29,70.5,4,6,2,3
2025-04-10,Surgery,52,42,10,8,3,14,41,80.8,4,14,5,1
2025-04-10,Maternity,46,32,14,4,0,15,37,78.6,0,0,4,1
2025-04-11,Emergency,58,49,9,8,1,19,47,79.3,9,26,7,0
2025-04-11,ICU,34,32,2,34,34,14,63,92.2,2,12,0,0
2025-04-11,Cardiology,48,34,14,10,2,13,37,,4,8,8,1
2025-04-11,Orthopedics,44,32,12,2,1,12,33,67.6,6,6,1,1
2025-04-11,General Medicine,76,69,7,5,0,22,58,81.6,6,21,5,5
2025-04-11,Neurology,36,31,5,5,1,9,24,104.2,10,10,4,1
2025-04-11,Pediatrics,42,27,15,6,1,13,32,81.9,3,10,5,0
2025-04-11,Oncology,40,29,11,3,1,10,32,77.6,3,6,2,1
2025-04-11,Surgery,52,39,13,8,3,20,44,89.7,4,14,5,2
2025-04-11,Maternity,46,30,16,4,2,16,36,84.3,1,5,2,3
2025-04-12,Emergency,58,58,0,8,2,25,57,97.3,13,30,6,2
2025-04-12,ICU,34,34,0,34,31,14,61,106.2,2,14,0,3
2025-04-12,Cardiology,48,36,12,10,3,11,42,79.3,4,11,7,0
2025-04-12,Orthopedics,44,31,13,2,0,8,25,75.2,6,9,2,1
2025-04-12,General Medicine,76,69,7,5,0,17,50,80.1,4,9,5,3
2025-04-12,Neurology,36,28,8,5,1,11,30,89.4,8,14,4,0
2025-04-12,Pediatrics,42,31,11,6,0,11,34,81.8,5,16,6,1
2025-04-12,Oncology,40,29,11,3,2,10,26,,2,8,1,4
2025-04-12,Surgery,52,45,7,8,4,14,45,80.6,5,16,4,0
2025-04-12,Maternity,46,30,16,4,0,17,38,87.0,1,1,4,2
2025-04-13,Emergency,58,58,0,8,1,21,54,79.8,11,27,7,4
2025-04-13,ICU,34,33,1,34,30,16,56,84.5,0,18,1,1
2025-04-13,Cardiology,48,38,10,10,3,14,33,86.6,4,12,7,1
2025-04-13,Orthopedics,44,33,11,2,0,12,37,77.8,13,3,2,2
2025-04-13,General Medicine,76,73,3,5,1,15,52,90.9,7,10,4,0
2025-04-13,Neurology,36,26,10,5,0,7,24,83.8,8,15,5,1
2025-04-13,Pediatrics,42,32,10,6,0,18,35,88.6,3,6,6,1
2025-04-13,Oncology,40,29,11,3,0,7,30,79.0,1,6,3,1
2025-04-13,Surgery,52,43,9,8,3,14,41,84.9,4,20,5,3
2025-04-13,Maternity,46,30,16,4,1,14,35,90.3,1,4,3,2
2025-04-14,Emergency,58,57,1,8,1,19,49,96.8,8,28,7,7
2025-04-14,ICU,34,32,2,34,31,17,61,95.7,2,14,0,2
2025-04-14,Cardiology,48,46,2,10,6,15,37,96.0,8,13,4,6
2025-04-14,Orthopedics,44,34,10,2,1,14,31,77.8,7,4,1,3
2025-04-14,General Medicine,76,55,21,5,1,21,57,96.2,4,15,4,2
2025-04-14,Neurology,36,28,8,5,1,12,25,85.4,11,7,4,1
2025-04-14,Pediatrics,42,28,14,6,2,12,33,66.5,2,7,4,1
2025-04-14,Oncology,40,31,9,3,0,14,29,100.6,3,5,3,3
2025-04-14,Surgery,52,44,8,8,2,18,42,87.1,7,12,6,1
2025-04-14,Maternity,46,28,18,4,2,12,36,63.1,1,0,2,1
2025-04-15,Emergency,58,53,5,8,1,22,47,101.3,9,29,7,3
2025-04-15,ICU,34,34,0,34,31,14,60,92.4,2,15,0,0
2025-04-15,Cardiology,48,32,16,10,1,15,37,78.7,3,0,9,0
2025-04-15,Orthopedics,44,25,19,2,0,13,32,76.0,5,10,2,0
2025-04-15,General Medicine,76,63,13,5,2,22,49,99.5,1,22,3,4
2025-04-15,Neurology,36,27,9,5,0,12,26,90.7,9,6,5,3
2025-04-15,Pediatrics,42,29,13,6,1,12,35,85.2,2,0,5,3
2025-04-15,Oncology,40,28,12,3,1,8,32,73.9,4,9,2,2
2025-04-15,Surgery,52,38,14,8,2,19,35,85.3,5,10,6,0
2025-04-15,Maternity,46,32,14,4,1,15,30,91.3,4,0,3,1
2025-04-16,Emergency,58,57,1,8,2,21,53,95.8,8,25,6,4
2025-04-16,ICU,34,34,0,34,33,19,63,111.6,4,24,0,1
2025-04-16,Cardiology,48,45,3,10,2,11,40,101.3,6,18,8,3
2025-04-16,Orthopedics,44,31,13,2,0,11,26,74.5,5,9,2,1
2025-04-16,General Medicine,76,65,11,5,0,23,43,92.7,4,13,5,2
2025-04-16,Neurology,36,28,8,5,1,7,32,90.3,10,10,4,0
2025-04-16,Pediatrics,42,31,11,6,2,17,37,68.7,4,7,4,4
2025-04-16,Oncology,40,29,11,3,0,9,22,72.9,3,4,3,1
2025-04-16,Surgery,52,40,12,8,2,17,48,86.0,2,9,6,3
2025-04-16,Maternity,46,32,14,4,1,14,38,94.7,0,7,3,1
2025-04-17,Emergency,58,58,0,8,3,24,52,89.1,8,38,5,6
2025-04-17,ICU,34,34,0,34,30,18,60,91.8,2,11,1,3
2025-04-17,Cardiology,48,38,10,10,2,14,32,,4,8,8,0
2025-04-17,Orthopedics,44,30,14,2,0,15,30,71.4,8,5,2,1
2025-04-17,General Medicine,76,54,22,5,0,23,51,74.8,5,13,5,2
2025-04-17,Neurology,36,31,5,5,0,12,31,101.1,13,19,5,3
2025-04-17,Pediatrics,42,33,9,6,0,11,37,82.7,6,9,6,0
2025-04-17,Oncology,40,31,9,3,0,11,32,88.6,2,4,3,1
2025-04-17,Surgery,52,39,13,8,3,16,41,79.7,1,13,5,3
2025-04-17,Maternity,46,26,20,4,1,13,44,74.7,1,6,3,1
2025-04-18,Emergency,58,56,2,8,2,23,44,98.4,9,29,6,4
2025-04-18,ICU,34,31,3,34,29,14,61,92.2,3,11,2,1
2025-04-18,Cardiology,48,39,9,10,3,17,39,92.8,9,13,7,3
2025-04-18,Orthopedics,44,31,13,2,0,9,28,98.5,8,9,2,0
2025-04-18,General Medicine,76,69,7,5,0,21,45,86.0,4,8,5,3
2025-04-18,Neurology,36,31,5,5,0,11,30,98.1,14,8,5,4
2025-04-18,Pediatrics,42,29,13,6,2,14,35,79.5,2,9,4,0
2025-04-18,Oncology,40,28,12,3,1,11,28,75.2,2,1,2,2
2025-04-18,Surgery,52,45,7,8,2,19,35,92.9,6,16,6,1
2025-04-18,Maternity,46,34,12,4,2,15,30,91.0,0,8,2,1
2025-04-19,Emergency,58,53,5,8,1,21,56,98.7,8,32,7,2
2025-04-19,ICU,34,34,0,34,31,18,66,100.4,3,6,0,1
2025-04-19,Cardiology,48,40,8,10,2,14,39,84.0,4,12,8,2
2025-04-19,Orthopedics,44,33,11,2,2,15,32,90.7,8,6,0,4
2025-04-19,General Medicine,76,73,3,5,1,19,57,80.1,7,9,4,1
2025-04-19,Neurology,36,31,5,5,2,13,33,94.7,7,7,3,0
2025-04-19,Pediatrics,42,28,14,6,0,9,34,70.9,2,5,6,1
2025-04-19,Oncology,40,33,7,3,0,13,25,87.7,5,12,3,4
2025-04-19,Surgery,52,51,1,8,0,15,42,91.1,4,19,8,1
2025-04-19,Maternity,46,26,20,4,0,17,38,87.8,2,3,4,1
2025-04-20,Emergency,58,52,6,8,2,24,55,85.4,10,20,6,2
2025-04-20,ICU,34,34,0,34,29,18,72,78.3,3,9,2,3
2025-04-20,Cardiology,48,34,14,10,2,12,33,72.2,8,15,8,0
2025-04-20,Orthopedics,44,26,18,2,0,13,35,83.6,10,5,2,1
2025-04-20,General Medicine,76,75,1,5,2,19,48,101.6,12,25,3,3
2025-04-20,Neurology,36,29,7,5,1,13,32,90.4,9,10,4,0
2025-04-20,Pediatrics,42,30,12,6,2,11,33,69.2,0,5,4,3
2025-04-20,Oncology,40,30,10,3,0,10,33,82.3,6,5,3,2
2025-04-20,Surgery,52,42,10,8,4,18,42,74.3,5,6,4,3
2025-04-20,Maternity,46,32,14,4,1,14,36,91.7,0,2,3,5
2025-04-21,Emergency,58,52,6,8,1,20,47,79.4,8,30,7,3
2025-04-21,ICU,34,33,1,34,30,19,67,76.0,0,6,1,1
2025-04-21,Cardiology,48,39,9,10,1,13,30,79.3,5,10,9,1
2025-04-21,Orthopedics,44,30,14,2,1,9,30,87.3,10,7,1,3
2025-04-21,General Medicine,76,69,7,5,0,24,53,93.4,5,20,5,4
2025-04-21,Neurology,36,27,9,5,1,9,27,71.7,9,14,4,2
2025-04-21,Pediatrics,42,32,10,6,1,12,34,78.4,3,6,5,2
2025-04-21,Oncology,40,30,10,3,1,10,28,91.1,2,8,2,1
2025-04-21,Surgery,52,36,16,8,1,19,44,89.1,4,8,7,0
2025-04-21,Maternity,46,32,14,4,1,12,36,102.7,4,0,3,1
2025-04-22,Emergency,58,54,4,8,3,23,54,72.5,6,33,5,5
2025-04-22,ICU,34,34,0,34,33,18,64,84.1,4,10,0,3
2025-04-22,Cardiology,48,41,7,10,2,15,40,92.9,8,19,8,0
2025-04-22,Orthopedics,44,31,13,2,2,10,24,84.4,8,3,0,0
2025-04-22,General Medicine,76,67,9,5,0,16,52,87.7,6,9,5,3
2025-04-22,Neurology,36,28,8,5,1,11,28,83.5,9,3,4,0
2025-04-22,Pediatrics,42,31,11,6,3,11,32,86.3,2,6,3,1
2025-04-22,Oncology,40,28,12,3,0,12,31,101.1,0,7,3,1
2025-04-22,Surgery,52,38,14,8,3,18,42,80.8,1,13,5,1
2025-04-22,Maternity,46,29,17,4,0,15,37,79.7,1,5,4,0
2025-04-23,Emergency,58,53,5,8,4,20,56,81.8,8,28,4,4
2025-04-23,ICU,34,33,1,34,31,15,70,87.3,6,7,0,1
2025-04-23,Cardiology,48,46,2,10,5,17,38,94.5,7,6,5,5
2025-04-23,Orthopedics,44,34,10,2,0,9,28,85.7,6,6,2,2
2025-04-23,General Medicine,76,59,17,5,0,19,51,89.2,4,18,5,3
2025-04-23,Neurology,36,33,3,5,0,13,28,91.2,12,4,5,4
2025-04-23,Pediatrics,42,33,9,6,0,11,33,84.8,2,14,6,4
2025-04-23,Oncology,40,31,9,3,1,10,23,89.6,4,6,2,1
2025-04-23,Surgery,52,46,6,8,1,20,51,89.7,4,17,7,1
2025-04-23,Maternity,46,32,14,4,1,11,42,88.6,2,0,3,2
2025-04-24,Emergency,58,58,0,8,1,23,56,80.9,11,28,7,7
2025-04-24,ICU,34,32,2,34,31,16,58,99.3,4,15,0,2
2025-04-24,Cardiology,48,39,9,10,4,19,32,79.1,4,8,6,2
2025-04-24,Orthopedics,44,31,13,2,0,14,30,78.1,8,3,2,2
2025-04-24,General Medicine,76,69,7,5,0,20,48,89.0,2,21,5,4
2025-04-24,Neurology,36,32,4,5,0,11,27,87.2,11,3,5,3
2025-04-24,Pediatrics,42,28,14,6,2,11,38,79.7,3,3,4,3
2025-04-24,Oncology,40,31,9,3,2,8,31,89.4,3,5,1,0
2025-04-24,Surgery,52,38,14,8,2,21,38,107.5,3,2,6,1
2025-04-24,Maternity,46,24,22,4,0,14,40,69.2,1,0,4,0
2025-04-25,Emergency,58,45,13,8,0,23,57,90.6,8,14,8,1
2025-04-25,ICU,34,34,0,34,32,24,65,94.0,6,14,0,2
2025-04-25,Cardiology,48,35,13,10,3,13,40,86.2,3,13,7,1
2025-04-25,Orthopedics,44,32,12,2,2,12,30,74.8,6,7,0,2
2025-04-25,General Medicine,76,67,9,5,2,19,58,92.5,1,9,3,1
2025-04-25,Neurology,36,31,5,5,0,11,24,92.1,12,10,5,1
2025-04-25,Pediatrics,42,27,15,6,1,13,34,74.3,2,1,5,0
2025-04-25,Oncology,40,26,14,3,0,7,26,79.0,3,10,3,2
2025-04-25,Surgery,52,47,5,8,1,18,38,78.9,6,11,7,2
2025-04-25,Maternity,46,28,18,4,1,13,37,77.5,0,0,3,2
